"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","PC_PNT","Percentage points","0","Units",,,0.3,,
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","PC_PNT","Percentage points","0","Units",,,0.1,,
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","PC_PNT","Percentage points","0","Units",,,0.4,,
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","PC_PNT","Percentage points","0","Units",,,0.3,,
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","PC_PNT","Percentage points","0","Units",,,0.1,,
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","PC_PNT","Percentage points","0","Units",,,-0.3,,
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","PC_PNT","Percentage points","0","Units",,,0.5,,
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","PC_PNT","Percentage points","0","Units",,,-0.1,,
"JPN","Japan","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","PC_PNT","Percentage points","0","Units",,,0.1,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","PC_PNT","Percentage points","0","Units",,,-0.1,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","PC_PNT","Percentage points","0","Units",,,0.1,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","PC_PNT","Percentage points","0","Units",,,-1.8,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","PC_PNT","Percentage points","0","Units",,,1.7,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","PC_PNT","Percentage points","0","Units",,,0,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","PC_PNT","Percentage points","0","Units",,,0,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","PC_PNT","Percentage points","0","Units",,,0.1,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","PC_PNT","Percentage points","0","Units",,,0.3,,
"GBR","United Kingdom","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","PC_PNT","Percentage points","0","Units",,,0.1,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","PC_PNT","Percentage points","0","Units",,,-0.07,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","PC_PNT","Percentage points","0","Units",,,0.07,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","PC_PNT","Percentage points","0","Units",,,0.09,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","PC_PNT","Percentage points","0","Units",,,-0.4025,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","PC_PNT","Percentage points","0","Units",,,0.055,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","PC_PNT","Percentage points","0","Units",,,0.0525,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","PC_PNT","Percentage points","0","Units",,,0.09,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","PC_PNT","Percentage points","0","Units",,,-0.29,,
"USA","United States","B11","External balance of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","PC_PNT","Percentage points","0","Units",,,-0.01,,
